player_id,player_name,season,league,team,role,age,ip,g,gs,k_pct,bb_pct,hr_fb,era,fip,home_pa,road_pa,home_era,road_era,park_id,source,is_synthetic
kbo-name-pinto,pinto,2020,KBO,SK,pitcher,27.0,162.0,30.0,0.0,0.1462140992167102,0.1214099216710182,0.0959595959595959,6.17,5.112345679012346,383.0,383.0,6.17,6.17,SK,kbo-official,False
kbo-name-miranda,miranda,2021,KBO,dusan,pitcher,27.0,173.0,28.0,0.0,0.3173483779971791,0.0888575458392101,0.0814814814814814,2.33,2.4352601156069364,354.5,354.5,2.33,2.33,두산,kbo-official,False
kbo-77446,baekjeonghyeon,2021,KBO,samseong,pitcher,27.0,157.0,27.0,0.0,0.1682098765432098,0.0864197530864197,0.1056338028169014,2.63,4.023566878980892,324.0,324.0,2.63,2.63,삼성,kbo-official,False
kbo-64001,goyeongpyo,2021,KBO,KT,pitcher,27.0,166.0,26.0,0.0,0.1957831325301204,0.0421686746987951,0.0612244897959183,2.92,2.9795180722891565,332.0,332.0,2.92,2.92,KT,kbo-official,False
kbo-name-yokisi,yokisi,2021,KBO,kium,pitcher,27.0,181.0,31.0,0.0,0.1772665764546684,0.0649526387009472,0.0701754385964912,2.93,3.3430939226519336,369.5,369.5,2.93,2.93,키움,kbo-official,False
kbo-69446,wontaein,2021,KBO,samseong,pitcher,27.0,158.0,26.0,0.0,0.1969465648854962,0.0793893129770992,0.0748299319727891,3.06,3.435443037974684,327.5,327.5,3.06,3.06,삼성,kbo-official,False
kbo-name-byukaeneon,byukaeneon,2021,KBO,samseong,pitcher,27.0,177.0,30.0,0.0,0.2137203166226912,0.0804749340369393,0.0751445086705202,3.1,3.25819209039548,379.0,379.0,3.1,3.1,삼성,kbo-official,False
kbo-name-kelri,kelri,2021,KBO,LG,pitcher,27.0,177.0,30.0,0.0,0.1908602150537634,0.0846774193548387,0.075,3.15,3.580225988700565,372.0,372.0,3.15,3.15,LG,kbo-official,False
kbo-name-ruchinseuki,ruchinseuki,2021,KBO,NC,pitcher,27.0,178.0,30.0,0.0,0.2347480106100795,0.0729442970822281,0.075,3.17,3.0831460674157305,377.0,377.0,3.17,3.17,NC,kbo-official,False
kbo-name-kingheom,kingheom,2021,KBO,hanhwa,pitcher,27.0,144.0,25.0,0.0,0.22165820642978,0.0710659898477157,0.094017094017094,3.19,3.2319444444444447,295.5,295.5,3.19,3.19,한화,kbo-official,False
kbo-67263,choewonjun,2021,KBO,dusan,pitcher,27.0,158.0,29.0,0.0,0.1679049034175334,0.0564635958395245,0.09375,3.3,3.79620253164557,336.5,336.5,3.3,3.3,두산,kbo-official,False
kbo-name-deseupaine,deseupaine,2021,KBO,KT,pitcher,27.0,188.0,33.0,0.0,0.2014652014652014,0.0952380952380952,0.0571428571428571,3.39,3.3925531914893616,409.5,409.5,3.39,3.39,KT,kbo-official,False
kbo-name-ponteu,ponteu,2021,KBO,SSG,pitcher,27.0,145.0,25.0,0.0,0.2599337748344371,0.076158940397351,0.1052631578947368,3.46,3.0655172413793106,302.0,302.0,3.46,3.46,SSG,kbo-official,False
kbo-name-kapenteo,kapenteo,2021,KBO,hanhwa,pitcher,27.0,170.0,31.0,0.0,0.2399463806970509,0.0965147453083109,0.1066666666666666,3.97,3.823529411764706,373.0,373.0,3.97,3.97,한화,kbo-official,False
kbo-64021,bakseung,2021,KBO,rotde,pitcher,27.0,163.0,28.0,0.0,0.1824817518248175,0.0773722627737226,0.1418439716312056,3.98,4.320858895705522,342.5,342.5,3.98,3.98,롯데,kbo-official,False
kbo-65764,gimminu,2021,KBO,hanhwa,pitcher,27.0,155.0,29.0,0.0,0.188821752265861,0.1163141993957704,0.1145038167938931,4.0,4.351612903225806,331.0,331.0,4.0,4.0,한화,kbo-official,False
kbo-name-seuteureilri,seuteureilri,2021,KBO,rotde,pitcher,27.0,165.0,31.0,0.0,0.2296918767507002,0.0938375350140056,0.074074074074074,4.07,3.403030303030304,357.0,357.0,4.07,4.07,롯데,kbo-official,False
kbo-68902,sinminhyeok,2021,KBO,NC,pitcher,27.0,145.0,30.0,0.0,0.1712,0.0704,0.1096774193548387,4.41,4.162068965517241,312.5,312.5,4.41,4.41,NC,kbo-official,False
kbo-62754,imgiyeong,2021,KBO,KIA,pitcher,27.0,153.0,28.0,0.0,0.1948640483383685,0.0679758308157099,0.0967741935483871,4.88,3.7862745098039214,331.0,331.0,4.88,4.88,KIA,kbo-official,False
kbo-name-peurangko,peurangko,2021,KBO,rotde,pitcher,27.0,150.0,37.0,0.0,0.1831610044313146,0.1107828655834564,0.1360544217687075,5.4,5.08,338.5,338.5,5.4,5.4,롯데,kbo-official,False
kbo-68341,anujin,2022,KBO,kium,pitcher,27.0,196.0,30.0,0.0,0.2924281984334204,0.0731070496083551,0.0305343511450381,2.11,1.98265306122449,383.0,383.0,2.11,2.11,키움,kbo-official,False
kbo-77829,gimgwanghyeon,2022,KBO,SSG,pitcher,27.0,173.0,28.0,0.0,0.2204610951008645,0.0677233429394812,0.0709219858156028,2.13,2.94971098265896,347.0,347.0,2.13,2.13,SSG,kbo-official,False
kbo-name-peulreotko,peulreotko,2022,KBO,LG,pitcher,27.0,162.0,28.0,0.0,0.2313664596273291,0.062111801242236,0.104,2.39,3.0444444444444447,322.0,322.0,2.39,2.39,LG,kbo-official,False
kbo-name-suarejeu,suarejeu,2022,KBO,samseong,pitcher,27.0,173.0,30.0,0.0,0.2226890756302521,0.0700280112044818,0.0463576158940397,2.49,2.724277456647399,357.0,357.0,2.49,2.49,삼성,kbo-official,False
kbo-name-kelri,kelri,2022,KBO,LG,pitcher,27.0,166.0,27.0,0.0,0.2304216867469879,0.0527108433734939,0.0694444444444444,2.54,2.708433734939759,332.0,332.0,2.54,2.54,LG,kbo-official,False
kbo-name-yokisi,yokisi,2022,KBO,kium,pitcher,27.0,185.0,30.0,0.0,0.2064343163538874,0.0442359249329758,0.0473372781065088,2.57,2.6135135135135137,373.0,373.0,2.57,2.57,키움,kbo-official,False
kbo-name-ponteu,ponteu,2022,KBO,SSG,pitcher,27.0,184.0,28.0,0.0,0.233196159122085,0.0480109739368998,0.1276595744680851,2.69,3.17608695652174,364.5,364.5,2.69,2.69,SSG,kbo-official,False
kbo-name-ruchinseuki,ruchinseuki,2022,KBO,NC,pitcher,27.0,193.0,31.0,0.0,0.2434127979924717,0.0439146800501882,0.0760869565217391,2.97,2.6854922279792746,398.5,398.5,2.97,2.97,NC,kbo-official,False
kbo-name-byukaeneon,byukaeneon,2022,KBO,samseong,pitcher,27.0,160.0,26.0,0.0,0.1693198263386396,0.0564399421128798,0.0568181818181818,3.04,3.3312500000000003,345.5,345.5,3.04,3.04,삼성,kbo-official,False
kbo-50030,sohyeongjun,2022,KBO,KT,pitcher,27.0,171.0,27.0,0.0,0.166429587482219,0.0568990042674253,0.050632911392405,3.05,3.1116959064327485,351.5,351.5,3.05,3.05,KT,kbo-official,False
kbo-64001,goyeongpyo,2022,KBO,KT,pitcher,27.0,182.0,28.0,0.0,0.2058047493403693,0.0316622691292876,0.0366492146596858,3.26,2.5285714285714285,379.0,379.0,3.26,3.26,KT,kbo-official,False
kbo-name-seutak,seutak,2022,KBO,dusan,pitcher,27.0,165.0,29.0,0.0,0.1911357340720221,0.1149584487534626,0.0555555555555555,3.6,3.827272727272727,361.0,361.0,3.6,3.6,두산,kbo-official,False
kbo-67263,choewonjun,2022,KBO,dusan,pitcher,27.0,165.0,30.0,0.0,0.1584852734922861,0.0518934081346423,0.1147540983606557,3.6,4.1848484848484855,356.5,356.5,3.6,3.6,두산,kbo-official,False
kbo-name-banjeu,banjeu,2022,KBO,rotde,pitcher,27.0,186.0,31.0,0.0,0.2030456852791878,0.0609137055837563,0.0454545454545454,3.62,2.987096774193549,394.0,394.0,3.62,3.62,롯데,kbo-official,False
kbo-68220,gwakbin,2022,KBO,dusan,pitcher,27.0,147.0,27.0,0.0,0.213953488372093,0.0945736434108527,0.0909090909090909,3.78,3.8210884353741497,322.5,322.5,3.78,3.78,두산,kbo-official,False
kbo-77637,yanghyeonjong,2022,KBO,KIA,pitcher,27.0,175.0,30.0,0.0,0.1897711978465679,0.0686406460296096,0.0823529411764705,3.85,3.4371428571428573,371.5,371.5,3.85,3.85,KIA,kbo-official,False
